season,episode,youtube_id,airdate,hosts,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,author,popcorn,oscar_pick
10,9,XYReLQBKo50,5/17/2018,Gregg Turkington|Mark Proksch|Tim Heidecker,Deadpool 2,2018,R,18 May 2018,119 min,"Action, Adventure, Comedy, Sci-Fi",David Leitch,"Rhett Reese, Paul Wernick, Ryan Reynolds","Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison","Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.","English, Cantonese, Spanish, Russian","Canada, USA",6 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_SX300.jpg,66,7.7,"476,268",tt5463162,movie,N/A,"$324,591,735","Kinberg Genre, Maximum Effort",N/A,True,Gregg,5,False
10,9,XYReLQBKo50,5/17/2018,Gregg Turkington|Mark Proksch|Tim Heidecker,Deadpool 2,2018,R,18 May 2018,119 min,"Action, Adventure, Comedy, Sci-Fi",David Leitch,"Rhett Reese, Paul Wernick, Ryan Reynolds","Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison","Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.","English, Cantonese, Spanish, Russian","Canada, USA",6 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_SX300.jpg,66,7.7,"476,268",tt5463162,movie,N/A,"$324,591,735","Kinberg Genre, Maximum Effort",N/A,True,Tim,NA,False
10,10,m1a1sLe1W3w,5/25/2018,Gregg Turkington|Tim Heidecker,Solo: A Star Wars Story,2018,PG-13,25 May 2018,135 min,"Action, Adventure, Sci-Fi",Ron Howard,"Jonathan Kasdan, Lawrence Kasdan, George Lucas (based on characters created by)","Alden Ehrenreich, Joonas Suotamo, Woody Harrelson, Emilia Clarke","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",English,USA,Nominated for 1 Oscar. Another 4 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BOTM2NTI3NTc3Nl5BMl5BanBnXkFtZTgwNzM1OTQyNTM@._V1_SX300.jpg,62,6.9,"290,118",tt3778644,movie,N/A,"$213,767,512",Lucasfilm Ltd.,N/A,True,Gregg,NA,False
10,10,m1a1sLe1W3w,5/25/2018,Gregg Turkington|Tim Heidecker,Solo: A Star Wars Story,2018,PG-13,25 May 2018,135 min,"Action, Adventure, Sci-Fi",Ron Howard,"Jonathan Kasdan, Lawrence Kasdan, George Lucas (based on characters created by)","Alden Ehrenreich, Joonas Suotamo, Woody Harrelson, Emilia Clarke","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",English,USA,Nominated for 1 Oscar. Another 4 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BOTM2NTI3NTc3Nl5BMl5BanBnXkFtZTgwNzM1OTQyNTM@._V1_SX300.jpg,62,6.9,"290,118",tt3778644,movie,N/A,"$213,767,512",Lucasfilm Ltd.,N/A,True,Tim,NA,False
11,1,TkftGABKsnU,9/25/2019,Gregg Turkington|Tim Heidecker,Abominable,2019,PG,27 Sep 2019,97 min,"Animation, Adventure, Comedy, Family, Fantasy","Jill Culton, Todd Wilderman(co-director)",Jill Culton,"Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.,"English, Mandarin","USA, China, Japan",4 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzY2U0NjctNDJkNS00MmE3LWFiZGQtZjllZTIzYTQ4ODJkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,61,7.0,"29,052",tt6324278,movie,N/A,"$60,716,390",DreamWorks Animation,N/A,True,Gregg,5,False
11,1,TkftGABKsnU,9/25/2019,Gregg Turkington|Tim Heidecker,Abominable,2019,PG,27 Sep 2019,97 min,"Animation, Adventure, Comedy, Family, Fantasy","Jill Culton, Todd Wilderman(co-director)",Jill Culton,"Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.,"English, Mandarin","USA, China, Japan",4 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzY2U0NjctNDJkNS00MmE3LWFiZGQtZjllZTIzYTQ4ODJkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,61,7.0,"29,052",tt6324278,movie,N/A,"$60,716,390",DreamWorks Animation,N/A,True,Tim,5,False
11,1,TkftGABKsnU,9/25/2019,Gregg Turkington|Tim Heidecker,Judy,2019,PG-13,04 Oct 2019,118 min,"Biography, Drama, Romance",Rupert Goold,"Tom Edge (screenplay by), Peter Quilter (based on the stageplay ""End of the Rainbow"" by)","Renée Zellweger, Jessie Buckley, Finn Wittrock, Rufus Sewell",Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,English,"UK, France, USA",Won 1 Oscar. Another 22 wins & 59 nominations.,https://m.media-amazon.com/images/M/MV5BYmE0OTE5NWItMGYyZi00MzUxLWFjN2QtYzBkZGRjZGVmMGFmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,66,6.8,"40,543",tt7549996,movie,N/A,"$24,313,888","Roadside Attractions, BBC Films",N/A,True,Tim,5,False
11,1,TkftGABKsnU,9/25/2019,Gregg Turkington|Tim Heidecker,Judy,2019,PG-13,04 Oct 2019,118 min,"Biography, Drama, Romance",Rupert Goold,"Tom Edge (screenplay by), Peter Quilter (based on the stageplay ""End of the Rainbow"" by)","Renée Zellweger, Jessie Buckley, Finn Wittrock, Rufus Sewell",Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,English,"UK, France, USA",Won 1 Oscar. Another 22 wins & 59 nominations.,https://m.media-amazon.com/images/M/MV5BYmE0OTE5NWItMGYyZi00MzUxLWFjN2QtYzBkZGRjZGVmMGFmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,66,6.8,"40,543",tt7549996,movie,N/A,"$24,313,888","Roadside Attractions, BBC Films",N/A,True,Gregg,5,False
11,2,G5vfOMSA-H8,10/2/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Joker,2019,R,04 Oct 2019,122 min,"Crime, Drama, Thriller",Todd Phillips,"Todd Phillips, Scott Silver, Bob Kane (based on characters created by), Bill Finger (based on characters created by), Jerry Robinson (based on characters created by)","Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy","In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.",English,"USA, Canada",Won 2 Oscars. Another 109 wins & 222 nominations.,https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,59,8.5,"933,955",tt7286456,movie,N/A,"$335,451,311","Bron Studios, Creative Wealth Media Finance, DC Comics",N/A,True,Tim,6,False
11,2,G5vfOMSA-H8,10/2/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Joker,2019,R,04 Oct 2019,122 min,"Crime, Drama, Thriller",Todd Phillips,"Todd Phillips, Scott Silver, Bob Kane (based on characters created by), Bill Finger (based on characters created by), Jerry Robinson (based on characters created by)","Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy","In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.",English,"USA, Canada",Won 2 Oscars. Another 109 wins & 222 nominations.,https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,59,8.5,"933,955",tt7286456,movie,N/A,"$335,451,311","Bron Studios, Creative Wealth Media Finance, DC Comics",N/A,True,Gregg,5,False
11,3,qmkZDFggYZE,10/9/2019,Gregg Turkington|Tim Heidecker|Joe Estevez|Josh Lorton,Gemini Man,2019,PG-13,11 Oct 2019,117 min,"Action, Drama, Sci-Fi, Thriller",Ang Lee,"David Benioff (screenplay by), Billy Ray (screenplay by), Darren Lemke (screenplay by), Darren Lemke (story by), David Benioff (story by)","Will Smith, Mary Elizabeth Winstead, Clive Owen, Benedict Wong",An over-the-hill hitman faces off against a younger clone of himself.,"English, French","China, USA",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZDJlYzMyZTctYzBiMi00Y2E5LTk4YzgtNzU5YzE0MDZkY2EwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_SX300.jpg,38,5.7,"85,282",tt1025100,movie,N/A,"$48,546,770","Paramount Pictures, Jerry Bruckheimer Films, Skydance Media, Overbrook Entertainment, Skydance Productions",N/A,True,Tim,5,False
11,3,qmkZDFggYZE,10/9/2019,Gregg Turkington|Tim Heidecker|Joe Estevez|Josh Lorton,Gemini Man,2019,PG-13,11 Oct 2019,117 min,"Action, Drama, Sci-Fi, Thriller",Ang Lee,"David Benioff (screenplay by), Billy Ray (screenplay by), Darren Lemke (screenplay by), Darren Lemke (story by), David Benioff (story by)","Will Smith, Mary Elizabeth Winstead, Clive Owen, Benedict Wong",An over-the-hill hitman faces off against a younger clone of himself.,"English, French","China, USA",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZDJlYzMyZTctYzBiMi00Y2E5LTk4YzgtNzU5YzE0MDZkY2EwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_SX300.jpg,38,5.7,"85,282",tt1025100,movie,N/A,"$48,546,770","Paramount Pictures, Jerry Bruckheimer Films, Skydance Media, Overbrook Entertainment, Skydance Productions",N/A,True,Gregg,4,False
11,3,qmkZDFggYZE,10/9/2019,Gregg Turkington|Tim Heidecker|Joe Estevez|Josh Lorton,The Addams Family,2019,PG,11 Oct 2019,86 min,"Animation, Comedy, Family, Fantasy, Horror","Greg Tiernan, Conrad Vernon","Matt Lieberman (screenplay by), Matt Lieberman (story by), Erica Rivinoja (story by), Conrad Vernon (story by), Charles Addams (based on characters created by), Pamela Pettler (screenplay)","Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,"English, Spanish, Italian, French","Canada, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BODBjOTAzZmMtNGJkOC00M2M3LWI1MTctZjZlMzdiODBkMzc0XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,46,5.8,"28,347",tt1620981,movie,11 Oct 2019,"$100,723,831","Metro Goldwyn Mayer, BermanBraun",N/A,True,Tim,NA,False
11,3,qmkZDFggYZE,10/9/2019,Gregg Turkington|Tim Heidecker|Joe Estevez|Josh Lorton,The Addams Family,2019,PG,11 Oct 2019,86 min,"Animation, Comedy, Family, Fantasy, Horror","Greg Tiernan, Conrad Vernon","Matt Lieberman (screenplay by), Matt Lieberman (story by), Erica Rivinoja (story by), Conrad Vernon (story by), Charles Addams (based on characters created by), Pamela Pettler (screenplay)","Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,"English, Spanish, Italian, French","Canada, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BODBjOTAzZmMtNGJkOC00M2M3LWI1MTctZjZlMzdiODBkMzc0XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,46,5.8,"28,347",tt1620981,movie,11 Oct 2019,"$100,723,831","Metro Goldwyn Mayer, BermanBraun",N/A,True,Gregg,5,False
11,4,RAMs41nvta8,10/16/2019,Gregg Turkington|Tim Heidecker|Michael Matthews|Josh Lorton,Mister America,2019,R,11 Oct 2019,89 min,Comedy,Eric Notarnicola,"Tim Heidecker, Eric Notarnicola, Gregg Turkington","Tim Heidecker, Gregg Turkington, Terri Parks, Curtis Webster","After representing himself and beating a murder charge, a concert promoter runs for the San Bernardino District Attorney's office against the prosecutor of his case.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODE2MTA3ODItMTU1Ni00ZWNhLTg4N2YtZjEyYWFiYzZlODI3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,42,6.5,"1,092",tt10579992,movie,11 Oct 2019,"$130,897",N/A,N/A,True,Tim,0,False
11,4,RAMs41nvta8,10/16/2019,Gregg Turkington|Tim Heidecker|Michael Matthews|Josh Lorton,Mister America,2019,R,11 Oct 2019,89 min,Comedy,Eric Notarnicola,"Tim Heidecker, Eric Notarnicola, Gregg Turkington","Tim Heidecker, Gregg Turkington, Terri Parks, Curtis Webster","After representing himself and beating a murder charge, a concert promoter runs for the San Bernardino District Attorney's office against the prosecutor of his case.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODE2MTA3ODItMTU1Ni00ZWNhLTg4N2YtZjEyYWFiYzZlODI3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,42,6.5,"1,092",tt10579992,movie,11 Oct 2019,"$130,897",N/A,N/A,True,Gregg,3,False
11,4,RAMs41nvta8,10/16/2019,Gregg Turkington|Tim Heidecker|Michael Matthews|Josh Lorton,Maleficent: Mistress of Evil,2019,PG,18 Oct 2019,119 min,"Adventure, Family, Fantasy",Joachim Rønning,"Linda Woolverton, Noah Harpster, Micah Fitzerman-Blue, Charles Perrault (based on: characters from ""La Belle Au Bois Dormant"" written by)","Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play.",English,"USA, UK, Canada",Nominated for 1 Oscar. Another 1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZjJiYTExOTAtNWU0Yi00NzJjLTkwOTgtOTU2NWM1ZjJmYWVhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,43,6.6,"83,905",tt4777008,movie,N/A,"$113,929,605","Roth Films, Walt Disney Pictures",N/A,True,Tim,5,False
11,4,RAMs41nvta8,10/16/2019,Gregg Turkington|Tim Heidecker|Michael Matthews|Josh Lorton,Maleficent: Mistress of Evil,2019,PG,18 Oct 2019,119 min,"Adventure, Family, Fantasy",Joachim Rønning,"Linda Woolverton, Noah Harpster, Micah Fitzerman-Blue, Charles Perrault (based on: characters from ""La Belle Au Bois Dormant"" written by)","Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play.",English,"USA, UK, Canada",Nominated for 1 Oscar. Another 1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZjJiYTExOTAtNWU0Yi00NzJjLTkwOTgtOTU2NWM1ZjJmYWVhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,43,6.6,"83,905",tt4777008,movie,N/A,"$113,929,605","Roth Films, Walt Disney Pictures",N/A,True,Gregg,5,False
11,6,ciX-tauchQs,10/30/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Terminator: Dark Fate,2019,R,01 Nov 2019,128 min,"Action, Adventure, Sci-Fi",Tim Miller,"David S. Goyer (screenplay by), Justin Rhodes (screenplay by), Billy Ray (screenplay by), James Cameron (story by), Charles H. Eglee (story by), Josh Friedman (story by), David S. Goyer (story by), Justin Rhodes (story by), James Cameron (based on characters created by), Gale Anne Hurd (based on characters created by)","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes","An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","English, Spanish","USA, Spain, Hungary",1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BOWExYzVlZDgtY2E1ZS00NTFjLWFmZWItZjI2NWY5ZWJiNTE4XkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_SX300.jpg,54,6.2,"148,344",tt6450804,movie,N/A,"$62,253,077","Tencent Pictures, Skydance Media, Paramount Pictures, Lightstorm Entertainment, Twentieth Century Fox",N/A,True,Tim,5,False
11,6,ciX-tauchQs,10/30/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Terminator: Dark Fate,2019,R,01 Nov 2019,128 min,"Action, Adventure, Sci-Fi",Tim Miller,"David S. Goyer (screenplay by), Justin Rhodes (screenplay by), Billy Ray (screenplay by), James Cameron (story by), Charles H. Eglee (story by), Josh Friedman (story by), David S. Goyer (story by), Justin Rhodes (story by), James Cameron (based on characters created by), Gale Anne Hurd (based on characters created by)","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes","An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","English, Spanish","USA, Spain, Hungary",1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BOWExYzVlZDgtY2E1ZS00NTFjLWFmZWItZjI2NWY5ZWJiNTE4XkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_SX300.jpg,54,6.2,"148,344",tt6450804,movie,N/A,"$62,253,077","Tencent Pictures, Skydance Media, Paramount Pictures, Lightstorm Entertainment, Twentieth Century Fox",N/A,True,Gregg,5,False
11,6,ciX-tauchQs,10/30/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Motherless Brooklyn,2019,R,01 Nov 2019,144 min,"Crime, Drama, Mystery",Edward Norton,"Edward Norton (written for the screen by), Jonathan Lethem (from the novel by)","Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Willem Dafoe","In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend.","English, French",USA,Nominated for 1 Golden Globe. Another 2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ0Mjk1YjItNWI1Ny00NWE2LWFlYTAtYjViY2YzMTVlOGVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,60,6.8,"42,775",tt0385887,movie,N/A,"$9,277,736","Class 5 Films, Warner Bros. Pictures",N/A,True,Tim,5,False
11,6,ciX-tauchQs,10/30/2019,Gregg Turkington|Mark Proksch|Tim Heidecker,Motherless Brooklyn,2019,R,01 Nov 2019,144 min,"Crime, Drama, Mystery",Edward Norton,"Edward Norton (written for the screen by), Jonathan Lethem (from the novel by)","Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Willem Dafoe","In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend.","English, French",USA,Nominated for 1 Golden Globe. Another 2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ0Mjk1YjItNWI1Ny00NWE2LWFlYTAtYjViY2YzMTVlOGVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,60,6.8,"42,775",tt0385887,movie,N/A,"$9,277,736","Class 5 Films, Warner Bros. Pictures",N/A,True,Gregg,5,False
11,7,tgPsYWyZCgc,11/6/2019,Axiom Serradimigni|Gregg Turkington|Manuel Giusti|Tim Heidecker|Michael Matthews,Arctic Dogs,2019,PG,01 Nov 2019,92 min,"Animation, Adventure, Comedy, Family",Aaron Woodley,"Bob Barlen, Cal Brunker, Matthew Lyon (created by), Bryan Thompson (contributing writer), Aaron Woodley","Jeremy Renner, Heidi Klum, James Franco, John Cleese","An Arctic fox works in the mailroom of a package delivery service, but wants to be doing the deliveries.","English, Korean","India, UK, China, Canada, Japan, South Korea, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTY1OTQyM2YtM2ZjOC00OWQwLTkzM2YtZjAyOGZkYjlhNWFhXkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_SX300.jpg,28,4.6,"1,403",tt4426464,movie,26 Jan 2020,"$5,801,249","AMBI Group, Assemblage Entertainment",N/A,True,Tim,5,False
11,7,tgPsYWyZCgc,11/6/2019,Axiom Serradimigni|Gregg Turkington|Manuel Giusti|Tim Heidecker|Michael Matthews,Arctic Dogs,2019,PG,01 Nov 2019,92 min,"Animation, Adventure, Comedy, Family",Aaron Woodley,"Bob Barlen, Cal Brunker, Matthew Lyon (created by), Bryan Thompson (contributing writer), Aaron Woodley","Jeremy Renner, Heidi Klum, James Franco, John Cleese","An Arctic fox works in the mailroom of a package delivery service, but wants to be doing the deliveries.","English, Korean","India, UK, China, Canada, Japan, South Korea, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTY1OTQyM2YtM2ZjOC00OWQwLTkzM2YtZjAyOGZkYjlhNWFhXkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_SX300.jpg,28,4.6,"1,403",tt4426464,movie,26 Jan 2020,"$5,801,249","AMBI Group, Assemblage Entertainment",N/A,True,Gregg,5,False
